index,month,day,time,temperature,irradiance,
2945,5,3,1800,29.5,174,
2946,5,3,1900,25.4,12,
2947,5,3,2000,22.5,0,
2948,5,3,2100,20.1,0,
2949,5,3,2200,19.3,0,
2950,5,3,2300,18,0,
2951,5,3,2400,16.1,0,
2952,5,4,100,15.7,0,
2953,5,4,200,14.8,0,
2954,5,4,300,14.4,1,
2955,5,4,400,13.5,1,
2956,5,4,500,12.8,6,
2957,5,4,600,15.1,129,
2958,5,4,700,18.5,268,
2959,5,4,800,19.5,473,
2960,5,4,900,21.7,645,
2961,5,4,1000,24.1,775,
2962,5,4,1100,25.9,877,
2963,5,4,1200,28,592,
2964,5,4,1300,29.2,641,
2965,5,4,1400,29.2,479,
2966,5,4,1500,28.8,218,
2967,5,4,1600,30.1,477,
2968,5,4,1700,28.8,38,
2969,5,4,1800,25.6,76,
2970,5,4,1900,18.7,10,
2971,5,4,2000,18.1,0,
2972,5,4,2100,16.7,0,
2973,5,4,2200,15.9,0,
2974,5,4,2300,15.9,0,
2975,5,4,2400,15.4,0,
2976,5,5,100,14.6,0,
2977,5,5,200,14.2,1,
2978,5,5,300,12.6,1,
2979,5,5,400,10.5,1,
2980,5,5,500,11.4,2,
2981,5,5,600,10.6,72,
2982,5,5,700,12.9,283,
2983,5,5,800,13.4,295,
2984,5,5,900,15.4,429,
2985,5,5,1000,15.3,353,
2986,5,5,1100,13.8,208,
2987,5,5,1200,12.6,138,
2988,5,5,1300,9.1,139,
2989,5,5,1400,8.7,276,
2990,5,5,1500,8.6,192,
2991,5,5,1600,7.9,126,
2992,5,5,1700,8.5,97,
2993,5,5,1800,8.2,28,
2994,5,5,1900,7.7,4,
2995,5,5,2000,7.1,0,
2996,5,5,2100,7.3,0,
2997,5,5,2200,7.2,0,
2998,5,5,2300,6.4,0,
2999,5,5,2400,5.9,0,
3000,5,6,100,5.3,0,
3001,5,6,200,5,0,
3002,5,6,300,4.8,0,
3003,5,6,400,4.9,0,
3004,5,6,500,4.8,0,
3005,5,6,600,4.7,7,
3006,5,6,700,5.1,47,
3007,5,6,800,5.6,83,
3008,5,6,900,6.6,219,
3009,5,6,1000,7.7,298,
3010,5,6,1100,9,404,
3011,5,6,1200,10.4,501,
3012,5,6,1300,12.2,588,
3013,5,6,1400,12.6,460,
3014,5,6,1500,11.9,225,
3015,5,6,1600,12.1,217,
3016,5,6,1700,12.2,141,
3017,5,6,1800,11.6,81,
3018,5,6,1900,10.7,12,
3019,5,6,2000,10.3,1,
3020,5,6,2100,8.9,1,
3021,5,6,2200,8,0,
3022,5,6,2300,5.4,0,
3023,5,6,2400,4,0,
3024,5,7,100,3.4,0,
3025,5,7,200,2.9,0,
3026,5,7,300,1.5,0,
3027,5,7,400,1.1,0,
3028,5,7,500,0,4,
3029,5,7,600,1.6,137,
3030,5,7,700,6.5,302,
3031,5,7,800,9.4,508,
3032,5,7,900,9.2,669,
3033,5,7,1000,10.3,809,
3034,5,7,1100,12.1,896,
3035,5,7,1200,13.4,931,
3036,5,7,1300,15.3,875,
3037,5,7,1400,16.8,874,
3038,5,7,1500,17.2,740,
3039,5,7,1600,18.4,567,
3040,5,7,1700,19.2,380,
3041,5,7,1800,18,186,
3042,5,7,1900,15.8,16,
3043,5,7,2000,14.1,0,
3044,5,7,2100,11.9,1,
3045,5,7,2200,10.2,1,
3046,5,7,2300,8,1,
3047,5,7,2400,7.4,0,
3048,5,8,100,6.4,0,
3049,5,8,200,5.6,0,
3050,5,8,300,4.7,0,
3051,5,8,400,4,0,
3052,5,8,500,3.3,4,
3053,5,8,600,5.5,138,
3054,5,8,700,10.4,298,
3055,5,8,800,11.1,483,
3056,5,8,900,12.8,664,
3057,5,8,1000,15.3,796,
3058,5,8,1100,16.9,891,
3059,5,8,1200,19,933,
3060,5,8,1300,20.1,924,
3061,5,8,1400,22.3,833,
3062,5,8,1500,22.2,727,
3063,5,8,1600,23.2,588,
3064,5,8,1700,23.1,398,
3065,5,8,1800,22.9,188,
3066,5,8,1900,19.9,20,
3067,5,8,2000,18.1,0,
3068,5,8,2100,15.5,0,
3069,5,8,2200,13,1,
3070,5,8,2300,10.7,1,
3071,5,8,2400,8.4,1,
3072,5,9,100,8.6,1,
3073,5,9,200,7.4,0,
3074,5,9,300,7.5,0,
3075,5,9,400,6,0,
3076,5,9,500,5.4,5,
3077,5,9,600,7.6,125,
3078,5,9,700,11.2,311,
3079,5,9,800,15.3,495,
3080,5,9,900,17.7,668,
3081,5,9,1000,17.5,800,
3082,5,9,1100,19.2,846,
3083,5,9,1200,20.7,876,
3084,5,9,1300,22.3,933,
3085,5,9,1400,22.9,785,
3086,5,9,1500,25,725,
3087,5,9,1600,25.8,625,
3088,5,9,1700,25.6,410,
3089,5,9,1800,25.6,205,
3090,5,9,1900,21.3,13,
3091,5,9,2000,17.5,0,
3092,5,9,2100,14.4,0,
3093,5,9,2200,12.4,1,
3094,5,9,2300,11.4,1,
3095,5,9,2400,11.3,1,
3096,5,10,100,11.9,1,
3097,5,10,200,9.8,1,
3098,5,10,300,8.5,0,
3099,5,10,400,7.1,0,
3100,5,10,500,6.9,5,
3101,5,10,600,8.9,123,
3102,5,10,700,13.5,309,
3103,5,10,800,18.4,506,
3104,5,10,900,18.6,750,
3105,5,10,1000,18.8,805,
3106,5,10,1100,20.7,885,
3107,5,10,1200,22.7,921,
3108,5,10,1300,23.5,902,
3109,5,10,1400,25.1,840,
3110,5,10,1500,26.4,723,
3111,5,10,1600,25.9,583,
3112,5,10,1700,24.3,160,
3113,5,10,1800,22.7,91,
3114,5,10,1900,20.7,18,
3115,5,10,2000,19,0,
3116,5,10,2100,17.7,0,
3117,5,10,2200,16.1,0,
3118,5,10,2300,14.9,0,
3119,5,10,2400,13.4,1,
3120,5,11,100,12.1,1,
3121,5,11,200,9.8,1,
3122,5,11,300,9.1,1,
3123,5,11,400,9.5,0,
3124,5,11,500,11.1,3,
3125,5,11,600,10.1,33,
3126,5,11,700,11.9,145,
3127,5,11,800,13.5,248,
3128,5,11,900,15.3,501,
3129,5,11,1000,15.7,216,
3130,5,11,1100,19.6,924,
3131,5,11,1200,15.9,387,
3132,5,11,1300,12,381,
3133,5,11,1400,11.5,420,
3134,5,11,1500,13.6,276,
3135,5,11,1600,15.2,722,
3136,5,11,1700,15.9,324,
3137,5,11,1800,11.9,167,
3138,5,11,1900,10.3,23,
3139,5,11,2000,9.5,1,
3140,5,11,2100,8.9,1,
3141,5,11,2200,8.4,1,
3142,5,11,2300,7.6,0,
3143,5,11,2400,6.1,0,
3144,5,12,100,6.1,0,
3145,5,12,200,6.1,0,
3146,5,12,300,6.1,0,
3147,5,12,400,5.9,0,
3148,5,12,500,5.2,1,
3149,5,12,600,5.6,43,
3150,5,12,700,7.7,169,
3151,5,12,800,7,160,
3152,5,12,900,8.8,228,
3153,5,12,1000,9.3,320,
3154,5,12,1100,10.4,276,
3155,5,12,1200,12.5,949,
3156,5,12,1300,13.2,678,
3157,5,12,1400,13.8,250,
3158,5,12,1500,12,192,
3159,5,12,1600,10.5,592,
3160,5,12,1700,11.9,135,
3161,5,12,1800,7.9,88,
3162,5,12,1900,7.5,23,
3163,5,12,2000,6.4,0,
3164,5,12,2100,5.9,0,
3165,5,12,2200,5.6,0,
3166,5,12,2300,5.1,0,
3167,5,12,2400,4.1,0,
3168,5,13,100,4,0,
3169,5,13,200,3.8,0,
3170,5,13,300,4.9,0,
3171,5,13,400,5,0,
3172,5,13,500,4.5,4,
3173,5,13,600,4.6,57,
3174,5,13,700,6,124,
3175,5,13,800,8.5,471,
3176,5,13,900,11.1,724,
3177,5,13,1000,11.8,588,
3178,5,13,1100,11,241,
3179,5,13,1200,11.4,591,
3180,5,13,1300,11.5,332,
3181,5,13,1400,12.5,350,
3182,5,13,1500,13,829,
3183,5,13,1600,11.2,183,
3184,5,13,1700,12.5,410,
3185,5,13,1800,10.7,78,
3186,5,13,1900,9.5,30,
3187,5,13,2000,8.6,1,
3188,5,13,2100,7.6,0,
3189,5,13,2200,7.5,0,
3190,5,13,2300,6.5,0,
3191,5,13,2400,6.1,0,
3192,5,14,100,5.9,0,
3193,5,14,200,5.9,0,
3194,5,14,300,5.5,0,
3195,5,14,400,5.4,0,
3196,5,14,500,5.3,5,
3197,5,14,600,5.4,38,
3198,5,14,700,5.8,113,
3199,5,14,800,7.2,297,
3200,5,14,900,8.5,675,
3201,5,14,1000,10,445,
3202,5,14,1100,10.8,448,
3203,5,14,1200,12.7,965,
3204,5,14,1300,14.7,957,
3205,5,14,1400,15.1,881,
3206,5,14,1500,15.6,569,
3207,5,14,1600,16.1,445,
3208,5,14,1700,15.4,396,
3209,5,14,1800,14.8,138,
3210,5,14,1900,13.1,11,
3211,5,14,2000,11.8,1,
3212,5,14,2100,10.3,1,
3213,5,14,2200,9.5,1,
3214,5,14,2300,8.7,1,
3215,5,14,2400,8.7,0,
3216,5,15,100,8.1,0,
3217,5,15,200,8.3,0,
3218,5,15,300,8,0,
3219,5,15,400,7.6,0,
3220,5,15,500,7,4,
3221,5,15,600,7.1,53,
3222,5,15,700,7.4,95,
3223,5,15,800,8.2,237,
3224,5,15,900,9.8,443,
3225,5,15,1000,12.1,683,
3226,5,15,1100,13.4,913,
3227,5,15,1200,14.3,928,
3228,5,15,1300,15,861,
3229,5,15,1400,16.7,866,
3230,5,15,1500,17,677,
3231,5,15,1600,17.6,531,
3232,5,15,1700,17.7,370,
3233,5,15,1800,17,110,
3234,5,15,1900,15.8,20,
3235,5,15,2000,13.8,1,
3236,5,15,2100,12.7,1,
3237,5,15,2200,12.1,1,
3238,5,15,2300,12.2,1,
3239,5,15,2400,10.7,1,
3240,5,16,100,8.9,1,
3241,5,16,200,7.6,0,
3242,5,16,300,7.4,0,
3243,5,16,400,7,0,
3244,5,16,500,7,2,
3245,5,16,600,7,23,
3246,5,16,700,7.2,49,
3247,5,16,800,7.6,99,
3248,5,16,900,8.1,138,
3249,5,16,1000,8.7,125,
3250,5,16,1100,9.3,219,
3251,5,16,1200,10.5,432,
3252,5,16,1300,12,550,
3253,5,16,1400,14.4,369,
3254,5,16,1500,14.8,597,
3255,5,16,1600,15.3,683,
3256,5,16,1700,11.6,292,
3257,5,16,1800,9,71,
3258,5,16,1900,9.4,45,
3259,5,16,2000,8.5,0,
3260,5,16,2100,8.1,0,
3261,5,16,2200,7.3,0,
3262,5,16,2300,6.8,0,
3263,5,16,2400,6.4,0,
3264,5,17,100,5.1,0,
3265,5,17,200,5.2,0,
3266,5,17,300,3.8,0,
3267,5,17,400,3.2,0,
3268,5,17,500,3.5,5,
3269,5,17,600,4.2,58,
3270,5,17,700,6.5,203,
3271,5,17,800,9.5,470,
3272,5,17,900,9.2,668,
3273,5,17,1000,10.2,656,
3274,5,17,1100,11.4,997,
3275,5,17,1200,12.9,949,
3276,5,17,1300,13.4,938,
3277,5,17,1400,14.7,869,
3278,5,17,1500,15.5,751,
3279,5,17,1600,15.9,597,
3280,5,17,1700,16.2,414,
3281,5,17,1800,15.8,222,
3282,5,17,1900,14.6,47,
3283,5,17,2000,12.2,1,
3284,5,17,2100,11.6,1,
3285,5,17,2200,9.4,1,
3286,5,17,2300,7.6,0,
3287,5,17,2400,6.1,0,
3288,5,18,100,5.4,0,
3289,5,18,200,4.5,0,
3290,5,18,300,3.8,0,
3291,5,18,400,3.8,0,
3292,5,18,500,3,9,
3293,5,18,600,5.7,146,
3294,5,18,700,8.9,330,
3295,5,18,800,13,520,
3296,5,18,900,12,687,
3297,5,18,1000,15,820,
3298,5,18,1100,16.5,909,
3299,5,18,1200,17.7,946,
3300,5,18,1300,20,939,
3301,5,18,1400,21.9,885,
3302,5,18,1500,21.8,761,
3303,5,18,1600,23.3,606,
3304,5,18,1700,23.3,382,
3305,5,18,1800,23.1,222,
3306,5,18,1900,20.7,56,
3307,5,18,2000,16.3,1,
3308,5,18,2100,13.3,0,
3309,5,18,2200,11.8,1,
3310,5,18,2300,10.6,1,
3311,5,18,2400,9.6,1,
3312,5,19,100,9.1,1,
3313,5,19,200,8.9,0,
3314,5,19,300,7.9,0,
3315,5,19,400,6.6,0,
3316,5,19,500,7,8,
3317,5,19,600,9.2,152,
3318,5,19,700,13.9,335,
3319,5,19,800,14.8,520,
3320,5,19,900,16.9,689,
3321,5,19,1000,18.2,823,
3322,5,19,1100,20.9,914,
3323,5,19,1200,21.8,948,
3324,5,19,1300,23.8,930,
3325,5,19,1400,25.2,868,
3326,5,19,1500,25.6,755,
3327,5,19,1600,26,599,
3328,5,19,1700,26.5,418,
3329,5,19,1800,25.7,221,
3330,5,19,1900,23.3,51,
3331,5,19,2000,20.8,0,
3332,5,19,2100,19.3,0,
3333,5,19,2200,16.2,0,
3334,5,19,2300,12.7,1,
3335,5,19,2400,11.1,1,
3336,5,20,100,10.2,1,
3337,5,20,200,9.1,1,
3338,5,20,300,8.2,0,
3339,5,20,400,7.9,0,
3340,5,20,500,7.8,9,
3341,5,20,600,10.1,150,
3342,5,20,700,15.3,332,
3343,5,20,800,18.5,517,
3344,5,20,900,18.4,687,
3345,5,20,1000,19.1,824,
3346,5,20,1100,21.3,908,
3347,5,20,1200,23.1,950,
3348,5,20,1300,24.3,929,
3349,5,20,1400,25.1,877,
3350,5,20,1500,25.6,758,
3351,5,20,1600,25.4,593,
3352,5,20,1700,26.2,411,
3353,5,20,1800,24.6,230,
3354,5,20,1900,22.3,56,
3355,5,20,2000,19.7,0,
3356,5,20,2100,16.2,0,
3357,5,20,2200,13.5,1,
3358,5,20,2300,12.4,1,
3359,5,20,2400,10.3,1,
3360,5,21,100,9.5,1,
3361,5,21,200,10.1,0,
3362,5,21,300,7.4,0,
3363,5,21,400,6.5,0,
3364,5,21,500,6,9,
3365,5,21,600,10.1,157,
3366,5,21,700,15,341,
3367,5,21,800,16.9,546,
3368,5,21,900,16.9,693,
3369,5,21,1000,19.1,805,
3370,5,21,1100,21.4,915,
3371,5,21,1200,24.2,944,
3372,5,21,1300,26.6,927,
3373,5,21,1400,28.1,727,
3374,5,21,1500,28.9,623,
3375,5,21,1600,29.4,491,
3376,5,21,1700,29.7,389,
3377,5,21,1800,29.2,198,
3378,5,21,1900,25.4,26,
3379,5,21,2000,21.8,0,
3380,5,21,2100,19.4,0,
3381,5,21,2200,17.8,0,
3382,5,21,2300,16.4,0,
3383,5,21,2400,15.9,1,
3384,5,22,100,14.6,1,
3385,5,22,200,12.9,1,
3386,5,22,300,12,1,
3387,5,22,400,11.1,1,
3388,5,22,500,10.6,10,
3389,5,22,600,14.5,155,
3390,5,22,700,18.3,336,
3391,5,22,800,20,520,
3392,5,22,900,21.4,689,
3393,5,22,1000,23.5,820,
3394,5,22,1100,25.8,908,
3395,5,22,1200,28.5,917,
3396,5,22,1300,30.2,914,
3397,5,22,1400,31.6,869,
3398,5,22,1500,32.6,749,
3399,5,22,1600,33.3,594,
3400,5,22,1700,33.1,412,
3401,5,22,1800,32.5,223,
3402,5,22,1900,29.1,54,
3403,5,22,2000,24.9,1,
3404,5,22,2100,21.9,0,
3405,5,22,2200,19.6,0,
3406,5,22,2300,17.6,0,
3407,5,22,2400,18.1,0,
3408,5,23,100,17.7,0,
3409,5,23,200,16.6,1,
3410,5,23,300,15.8,1,
3411,5,23,400,14.6,1,
3412,5,23,500,12.9,9,
3413,5,23,600,16.3,155,
3414,5,23,700,20.4,338,
3415,5,23,800,22.8,523,
3416,5,23,900,23.8,640,
3417,5,23,1000,25.6,819,
3418,5,23,1100,27.6,905,
3419,5,23,1200,28.5,896,
3420,5,23,1300,30.8,887,
3421,5,23,1400,32.6,872,
3422,5,23,1500,32.9,745,
3423,5,23,1600,33.7,573,
3424,5,23,1700,31.7,385,
3425,5,23,1800,30.5,218,
3426,5,23,1900,28.3,54,
3427,5,23,2000,25.9,0,
3428,5,23,2100,24.8,0,
3429,5,23,2200,22.8,0,
3430,5,23,2300,20.9,0,
3431,5,23,2400,19.3,0,
3432,5,24,100,18.1,0,
3433,5,24,200,17,1,
3434,5,24,300,13.9,1,
3435,5,24,400,12.4,1,
3436,5,24,500,10.3,12,
3437,5,24,600,12.7,159,
3438,5,24,700,16.9,292,
3439,5,24,800,16.1,493,
3440,5,24,900,17.2,621,
3441,5,24,1000,18.9,837,
3442,5,24,1100,20.8,878,
3443,5,24,1200,21.3,944,
3444,5,24,1300,23,953,
3445,5,24,1400,23.9,893,
3446,5,24,1500,23.7,767,
3447,5,24,1600,22.9,622,
3448,5,24,1700,22.3,435,
3449,5,24,1800,19.8,239,
3450,5,24,1900,18.2,64,
3451,5,24,2000,15.8,1,
3452,5,24,2100,14.1,1,
3453,5,24,2200,13.3,1,
3454,5,24,2300,10.7,1,
3455,5,24,2400,9.1,0,
3456,5,25,100,8.7,0,
3457,5,25,200,7.7,0,
3458,5,25,300,6.7,0,
3459,5,25,400,6,0,
3460,5,25,500,4.9,10,
3461,5,25,600,8.9,164,
3462,5,25,700,12,347,
3463,5,25,800,13.1,536,
3464,5,25,900,14,706,
3465,5,25,1000,16.1,841,
3466,5,25,1100,17.5,926,
3467,5,25,1200,20,963,
3468,5,25,1300,20.7,948,
3469,5,25,1400,22.7,883,
3470,5,25,1500,23.2,769,
3471,5,25,1600,23.6,608,
3472,5,25,1700,23.3,428,
3473,5,25,1800,22.7,241,
3474,5,25,1900,20.7,66,
3475,5,25,2000,17.5,1,
3476,5,25,2100,16.9,0,
3477,5,25,2200,13.6,1,
3478,5,25,2300,13,1,
3479,5,25,2400,12,1,
3480,5,26,100,10.1,0,
3481,5,26,200,8.8,0,
3482,5,26,300,8.1,0,
3483,5,26,400,7,0,
3484,5,26,500,6.4,11,
3485,5,26,600,10.6,164,
3486,5,26,700,14.6,348,
3487,5,26,800,15.2,535,
3488,5,26,900,16.8,700,
3489,5,26,1000,19.5,833,
3490,5,26,1100,21.1,923,
3491,5,26,1200,23,960,
3492,5,26,1300,24.6,945,
3493,5,26,1400,26.1,879,
3494,5,26,1500,26.4,771,
3495,5,26,1600,26.7,609,
3496,5,26,1700,26.7,416,
3497,5,26,1800,26.4,235,
3498,5,26,1900,24.4,63,
3499,5,26,2000,21.5,1,
3500,5,26,2100,17.2,0,
3501,5,26,2200,16.6,0,
3502,5,26,2300,14,1,
3503,5,26,2400,14.3,1,
3504,5,27,100,13.8,1,
3505,5,27,200,12.6,1,
3506,5,27,300,11,1,
3507,5,27,400,11.2,1,
3508,5,27,500,10.5,11,
3509,5,27,600,14.2,162,
3510,5,27,700,16.9,344,
3511,5,27,800,18.1,529,
3512,5,27,900,20.2,697,
3513,5,27,1000,22.4,831,
3514,5,27,1100,24.8,913,
3515,5,27,1200,27.9,952,
3516,5,27,1300,28.7,944,
3517,5,27,1400,30.7,880,
3518,5,27,1500,31.8,765,
3519,5,27,1600,30.8,602,
3520,5,27,1700,30.6,421,
3521,5,27,1800,29.7,233,
3522,5,27,1900,27.1,64,
3523,5,27,2000,23.8,1,
3524,5,27,2100,20.1,0,
3525,5,27,2200,18,0,
3526,5,27,2300,17,0,
3527,5,27,2400,16.1,0,
3528,5,28,100,14.4,1,
3529,5,28,200,13.9,1,
3530,5,28,300,13.3,1,
3531,5,28,400,12.6,1,
3532,5,28,500,12.4,12,
3533,5,28,600,16.6,163,
3534,5,28,700,19.9,343,
3535,5,28,800,19.5,528,
3536,5,28,900,21.3,694,
3537,5,28,1000,23.2,829,
3538,5,28,1100,25.3,919,
3539,5,28,1200,27.5,954,
3540,5,28,1300,28.5,939,
3541,5,28,1400,30.3,872,
3542,5,28,1500,31.6,754,
3543,5,28,1600,31.8,596,
3544,5,28,1700,31.7,412,
3545,5,28,1800,31.2,221,
3546,5,28,1900,28.2,58,
3547,5,28,2000,25.1,1,
3548,5,28,2100,23.7,0,
3549,5,28,2200,21.9,0,
3550,5,28,2300,19.6,0,
3551,5,28,2400,18.2,0,
3552,5,29,100,16.3,0,
3553,5,29,200,14.9,1,
3554,5,29,300,14.2,1,
3555,5,29,400,13.2,1,
3556,5,29,500,13.2,21,
3557,5,29,600,16.2,159,
3558,5,29,700,20.1,333,
3559,5,29,800,20.5,504,
3560,5,29,900,22.2,678,
3561,5,29,1000,23.6,812,
3562,5,29,1100,25.2,898,
3563,5,29,1200,27.1,940,
3564,5,29,1300,28.2,947,
3565,5,29,1400,30.3,868,
3566,5,29,1500,29.1,70,
3567,5,29,1600,28.7,132,
3568,5,29,1700,23.1,90,
3569,5,29,1800,23.8,88,
3570,5,29,1900,22.7,41,
3571,5,29,2000,21.2,1,
3572,5,29,2100,19.8,0,
3573,5,29,2200,18.5,0,
3574,5,29,2300,17,1,
3575,5,29,2400,16.2,1,
3576,5,30,100,15.1,1,
3577,5,30,200,14.6,1,
3578,5,30,300,13.4,1,
3579,5,30,400,12.8,1,
3580,5,30,500,12.3,19,
3581,5,30,600,14.9,167,
3582,5,30,700,16.9,340,
3583,5,30,800,17.3,342,
3584,5,30,900,17.1,156,
3585,5,30,1000,18.3,212,
3586,5,30,1100,18.1,187,
3587,5,30,1200,18.6,274,
3588,5,30,1300,19.3,394,
3589,5,30,1400,19.1,242,
3590,5,30,1500,19.8,448,
3591,5,30,1600,19.5,607,
3592,5,30,1700,21.1,448,
3593,5,30,1800,19.9,134,
3594,5,30,1900,19.1,32,
3595,5,30,2000,17.1,1,
3596,5,30,2100,16.2,1,
3597,5,30,2200,15.8,1,
3598,5,30,2300,14.8,1,
3599,5,30,2400,14.8,1,
3600,5,31,100,14.5,1,
3601,5,31,200,13.4,1,
3602,5,31,300,13.1,0,
3603,5,31,400,12.8,1,
3604,5,31,500,12.6,11,
3605,5,31,600,13.1,85,
3606,5,31,700,16,370,
3607,5,31,800,15.4,218,
3608,5,31,900,16.8,400,
3609,5,31,1000,19.8,674,
3610,5,31,1100,20.3,908,
3611,5,31,1200,22.3,957,
3612,5,31,1300,23.7,949,
3613,5,31,1400,23.3,889,
3614,5,31,1500,24.4,782,
3615,5,31,1600,24.2,217,
3616,5,31,1700,23.3,110,
3617,5,31,1800,21.8,60,
3618,5,31,1900,19.4,25,
3619,5,31,2000,18.1,1,
3620,5,31,2100,17.8,0,
3621,5,31,2200,17.2,1,
3622,5,31,2300,16.9,1,
3623,5,31,2400,16.2,1,
3624,6,1,100,16,1,
3625,6,1,200,15.5,1,
3626,6,1,300,15.3,1,
3627,6,1,400,14.7,1,
3628,6,1,500,14.7,3,
3629,6,1,600,14.8,33,
3630,6,1,700,15,101,
3631,6,1,800,16.2,251,
3632,6,1,900,17.5,185,
3633,6,1,1000,19.7,620,
3634,6,1,1100,21.4,963,
3635,6,1,1200,23.2,1005,
3636,6,1,1300,22.6,946,
3637,6,1,1400,24.6,889,
3638,6,1,1500,24.2,780,
3639,6,1,1600,24.7,598,
3640,6,1,1700,24.9,438,
3641,6,1,1800,23.2,59,
3642,6,1,1900,21.6,34,
3643,6,1,2000,19.9,1,
3644,6,1,2100,18,0,
3645,6,1,2200,16.7,1,
3646,6,1,2300,15.2,1,
3647,6,1,2400,14.3,1,
3648,6,2,100,12.6,1,
3649,6,2,200,11.4,0,
3650,6,2,300,10.7,0,
3651,6,2,400,9.5,0,
3652,6,2,500,9.5,13,
3653,6,2,600,13.7,168,
3654,6,2,700,15.8,356,
3655,6,2,800,15.7,535,
3656,6,2,900,17.9,695,
3657,6,2,1000,20.7,826,
3658,6,2,1100,21.7,911,
3659,6,2,1200,23.1,953,
3660,6,2,1300,24.9,916,
3661,6,2,1400,26.3,875,
3662,6,2,1500,27.2,754,
3663,6,2,1600,27.4,576,
3664,6,2,1700,27.6,417,
3665,6,2,1800,27.4,296,
3666,6,2,1900,25.7,106,
3667,6,2,2000,23.4,2,
3668,6,2,2100,21.7,0,
3669,6,2,2200,20.5,0,
3670,6,2,2300,17.9,1,
3671,6,2,2400,15.2,1,
3672,6,3,100,14.3,1,
3673,6,3,200,14,1,
3674,6,3,300,13.3,1,
3675,6,3,400,12.6,1,
3676,6,3,500,12.2,19,
3677,6,3,600,14.9,164,
3678,6,3,700,18,341,
3679,6,3,800,17.3,521,
3680,6,3,900,19.7,684,
3681,6,3,1000,21.1,812,
3682,6,3,1100,22.3,895,
3683,6,3,1200,23.6,936,
3684,6,3,1300,24.9,888,
3685,6,3,1400,26.7,854,
3686,6,3,1500,26.3,748,
3687,6,3,1600,26.8,611,
3688,6,3,1700,26.4,427,
3689,6,3,1800,25.4,252,
3690,6,3,1900,22.1,98,
3691,6,3,2000,19.6,1,
3692,6,3,2100,18.2,0,
3693,6,3,2200,16.9,1,
3694,6,3,2300,15.8,1,
3695,6,3,2400,14.8,1,
3696,6,4,100,13.2,1,
3697,6,4,200,13.2,1,
3698,6,4,300,14,1,
3699,6,4,400,13.5,1,
3700,6,4,500,13,1,
3701,6,4,600,12.8,14,
3702,6,4,700,13.5,173,
3703,6,4,800,13.8,234,
3704,6,4,900,15.2,482,
3705,6,4,1000,16.9,892,
3706,6,4,1100,17.2,899,
3707,6,4,1200,18,970,
3708,6,4,1300,19.1,954,
3709,6,4,1400,20,895,
3710,6,4,1500,20.4,779,
3711,6,4,1600,20.8,619,
3712,6,4,1700,20.8,445,
3713,6,4,1800,19.8,256,
3714,6,4,1900,19.3,85,
3715,6,4,2000,16.8,1,
3716,6,4,2100,15.2,1,
3717,6,4,2200,12.6,1,
3718,6,4,2300,11.3,1,
3719,6,4,2400,9.7,0,
3720,6,5,100,9.2,0,
3721,6,5,200,7.7,0,
3722,6,5,300,8.1,0,
3723,6,5,400,7.4,0,
3724,6,5,500,7.2,16,
3725,6,5,600,7.8,71,
3726,6,5,700,13.3,355,
3727,6,5,800,14.4,537,
3728,6,5,900,15.4,700,
3729,6,5,1000,17.4,831,
3730,6,5,1100,19.9,918,
3731,6,5,1200,22.8,939,
3732,6,5,1300,23.8,831,
3733,6,5,1400,25.8,901,
3734,6,5,1500,25.9,443,
3735,6,5,1600,27.1,662,
3736,6,5,1700,27.2,396,
3737,6,5,1800,26.4,205,
3738,6,5,1900,25.4,83,
3739,6,5,2000,22.1,1,
3740,6,5,2100,19.5,0,
3741,6,5,2200,18.7,0,
3742,6,5,2300,16.8,1,
3743,6,5,2400,14.6,1,
3744,6,6,100,14.7,1,
3745,6,6,200,12.8,1,
3746,6,6,300,11.4,0,
3747,6,6,400,10.6,0,
3748,6,6,500,10.5,14,
3749,6,6,600,14.5,166,
3750,6,6,700,15.8,339,
3751,6,6,800,17.7,532,
3752,6,6,900,20.1,685,
3753,6,6,1000,22.2,838,
3754,6,6,1100,23.2,907,
3755,6,6,1200,25.7,953,
3756,6,6,1300,26.9,933,
3757,6,6,1400,28.3,853,
3758,6,6,1500,28.6,675,
3759,6,6,1600,28.8,611,
3760,6,6,1700,28.4,383,
3761,6,6,1800,26.9,135,
3762,6,6,1900,25.8,34,
3763,6,6,2000,23.8,1,
3764,6,6,2100,22.7,0,
3765,6,6,2200,20.7,0,
3766,6,6,2300,20.6,0,
3767,6,6,2400,19,0,
3768,6,7,100,17.1,1,
3769,6,7,200,15.5,1,
3770,6,7,300,14.1,1,
3771,6,7,400,13.1,1,
3772,6,7,500,13.1,20,
3773,6,7,600,14.7,82,
3774,6,7,700,17.4,281,
3775,6,7,800,17.7,247,
3776,6,7,900,19.3,364,
3777,6,7,1000,20.6,818,
3778,6,7,1100,22.8,727,
3779,6,7,1200,23.8,507,
3780,6,7,1300,23.4,327,
3781,6,7,1400,23.5,278,
3782,6,7,1500,23.5,396,
3783,6,7,1600,23,127,
3784,6,7,1700,22.1,101,
3785,6,7,1800,21.8,101,
3786,6,7,1900,20.5,16,
3787,6,7,2000,19.5,1,
3788,6,7,2100,18.2,0,
3789,6,7,2200,17.8,0,
3790,6,7,2300,19,1,
3791,6,7,2400,15.5,1,
3792,6,8,100,14.9,1,
3793,6,8,200,14.1,1,
